TradeNumber,Instrument,Direction,Quantity,EntryTime,EntryPrice,EntryName,ExitTime,ExitPrice,ExitName,ProfitPoints,ProfitTicks,ProfitCurrency,Commission,CumProfitCurrency,MaePoints,MfePoints
0,NQ,Short,1,2015-01-02 04:08:00,7238.25,VAB,2015-01-02 04:40:00,7240.75,Stop loss,-2.788,-11.152,-55.76,5.76,-55.76,2.5,2.75
1,NQ,Short,1,2015-01-06 00:31:00,7147,VAB,2015-01-06 00:57:00,7148.5,Stop loss,-1.788,-7.152,-35.76,5.76,-91.52,1.5,1
2,NQ,Long,1,2015-01-06 21:51:00,7102.5,VAB,2015-01-06 21:51:00,7101.75,Stop loss,-1.038,-4.152,-20.76,5.76,-112.28,0.75,0
3,NQ,Long,1,2015-01-07 00:59:00,7102,VAB,2015-01-07 01:01:00,7103.25,Profit target,0.962,3.848,19.24,5.76,-93.04,0,1.25
4,NQ,Long,1,2015-01-07 15:12:00,7140.75,VAB,2015-01-07 16:00:00,7142.5,Exit on session close,1.462,5.848,29.24,5.76,-63.8,2,3.5
5,NQ,Short,1,2015-01-09 06:57:00,7212,VAB,2015-01-09 07:01:00,7213.75,Stop loss,-2.038,-8.152,-40.76,5.76,-104.56,1.75,0.5
6,NQ,Short,1,2015-01-12 11:18:00,7160.75,VAB,2015-01-12 11:20:00,7166.25,Stop loss,-5.788,-23.152,-115.76,5.76,-220.32,5.5,2
7,NQ,Long,1,2015-01-19 22:46:00,7133.5,VAB,2015-01-19 23:31:00,7138,Profit target,4.212,16.848,84.24,5.76,-136.08,1,4.5
8,NQ,Long,1,2015-01-21 21:02:00,7177.25,VAB,2015-01-21 21:19:00,7176.25,Stop loss,-1.288,-5.152,-25.76,5.76,-161.84,1,0.75
9,NQ,Long,1,2015-01-21 21:22:00,7177.5,VAB,2015-01-21 21:36:00,7176.5,Stop loss,-1.288,-5.152,-25.76,5.76,-187.6,1,0.25
10,NQ,Long,1,2015-01-21 21:49:00,7177.5,VAB,2015-01-21 22:02:00,7176.5,Stop loss,-1.288,-5.152,-25.76,5.76,-213.36,1,1.25
11,NQ,Long,1,2015-01-21 23:16:00,7178,VAB,2015-01-21 23:16:00,7177.5,Stop loss,-0.788,-3.152,-15.76,5.76,-229.12,0.5,0
12,NQ,Long,1,2015-01-22 01:38:00,7180.75,VAB,2015-01-22 01:58:00,7185.75,Profit target,4.712,18.848,94.24,5.76,-134.88,1.5,5
13,NQ,Long,1,2015-01-22 02:49:00,7185.75,VAB,2015-01-22 03:05:00,7185.75,Sell,-0.288,-1.152,-5.76,5.76,-140.64,1.75,1.25
14,NQ,Short,1,2015-01-22 19:32:00,7248.5,VAB,2015-01-22 19:34:00,7249.75,Stop loss,-1.538,-6.152,-30.76,5.76,-171.4,1.25,0.75
15,NQ,Short,1,2015-01-22 20:06:00,7248.75,VAB,2015-01-22 21:05:00,7250,Stop loss,-1.538,-6.152,-30.76,5.76,-202.16,1.25,1.25
16,NQ,Short,1,2015-01-22 23:28:00,7248.75,VAB,2015-01-23 00:13:00,7250,Stop loss,-1.538,-6.152,-30.76,5.76,-232.92,1.25,1.75
17,NQ,Short,1,2015-01-29 19:37:00,7186.75,VAB,2015-01-29 19:38:00,7185.5,Profit target,0.962,3.848,19.24,5.76,-213.68,0.25,1.25
18,NQ,Short,1,2015-01-30 04:12:00,7158.75,VAB,2015-01-30 04:17:00,7164.75,Stop loss,-6.288,-25.152,-125.76,5.76,-339.44,6,0.5
19,NQ,Long,1,2015-02-03 20:21:00,7200.5,VAB,2015-02-03 20:50:00,7202,Profit target,1.212,4.848,24.24,5.76,-315.2,0.5,1.5
20,NQ,Long,1,2015-02-05 05:31:00,7207.25,VAB,2015-02-05 05:33:00,7204.75,Stop loss,-2.788,-11.152,-55.76,5.76,-370.96,2.5,0
21,NQ,Long,1,2015-02-05 07:24:00,7215.75,VAB,2015-02-05 07:33:00,7212.5,Stop loss,-3.538,-14.152,-70.76,5.76,-441.72,4.25,1.25
22,NQ,Short,1,2015-02-06 05:33:00,7239,VAB,2015-02-06 05:42:00,7240.25,Stop loss,-1.538,-6.152,-30.76,5.76,-472.48,1.25,0.75
23,NQ,Long,1,2015-02-09 07:13:00,7201.5,VAB,2015-02-09 07:20:00,7200.25,Stop loss,-1.538,-6.152,-30.76,5.76,-503.24,1.25,0.5
24,NQ,Long,1,2015-02-09 07:24:00,7201.5,VAB,2015-02-09 07:24:00,7200,Stop loss,-1.788,-7.152,-35.76,5.76,-539,1.5,0
25,NQ,Long,1,2015-02-10 12:39:00,7251.75,VAB,2015-02-10 12:45:00,7249.75,Stop loss,-2.288,-9.152,-45.76,5.76,-584.76,2,1.25
26,NQ,Long,1,2015-02-11 10:46:00,7286.75,VAB,2015-02-11 11:42:00,7282.5,Stop loss,-4.538,-18.152,-90.76,5.76,-675.52,4.25,2.25
27,NQ,Long,1,2015-02-12 03:55:00,7303.5,VAB,2015-02-12 04:41:00,7307.5,Profit target,3.712,14.848,74.24,5.76,-601.28,1,4
28,NQ,Long,1,2015-02-12 14:42:00,7330.5,VAB,2015-02-12 14:51:00,7333.75,Profit target,2.962,11.848,59.24,5.76,-542.04,1,3.25
29,NQ,Long,1,2015-02-12 23:56:00,7337.5,VAB,2015-02-12 23:57:00,7337.25,Stop loss,-0.538,-2.152,-10.76,5.76,-552.8,0.5,0
30,NQ,Long,1,2015-02-15 21:17:00,7366,VAB,2015-02-15 21:24:00,7365.25,Stop loss,-1.038,-4.152,-20.76,5.76,-573.56,0.75,0.25
31,NQ,Long,1,2015-02-15 21:31:00,7366,VAB,2015-02-15 21:36:00,7365.25,Stop loss,-1.038,-4.152,-20.76,5.76,-594.32,0.75,0
32,NQ,Long,1,2015-02-15 22:17:00,7366.25,VAB,2015-02-15 22:28:00,7367.5,Profit target,0.962,3.848,19.24,5.76,-575.08,0.25,1.25
33,NQ,Long,1,2015-02-19 07:32:00,7380,VAB,2015-02-19 07:55:00,7378.75,Stop loss,-1.538,-6.152,-30.76,5.76,-605.84,1.25,1.75
34,NQ,Long,1,2015-02-19 12:35:00,7397.75,VAB,2015-02-19 12:55:00,7402,Profit target,3.962,15.848,79.24,5.76,-526.6,0.75,4.25
35,NQ,Long,1,2015-02-20 04:12:00,7404.75,VAB,2015-02-20 04:13:00,7404,Stop loss,-1.038,-4.152,-20.76,5.76,-547.36,0.75,0
36,NQ,Long,1,2015-02-23 15:52:00,7435.75,VAB,2015-02-23 16:00:00,7435.5,Exit on session close,-0.538,-2.152,-10.76,5.76,-558.12,0.5,0
37,NQ,Long,1,2015-02-23 23:11:00,7435.75,VAB,2015-02-23 23:12:00,7435.5,Stop loss,-0.538,-2.152,-10.76,5.76,-568.88,0.25,0
38,NQ,Long,1,2015-02-24 01:55:00,7437,VAB,2015-02-24 01:59:00,7436.75,Stop loss,-0.538,-2.152,-10.76,5.76,-579.64,0.25,0.25
39,NQ,Long,1,2015-02-24 02:01:00,7437,VAB,2015-02-24 02:01:00,7436.5,Stop loss,-0.788,-3.152,-15.76,5.76,-595.4,0.5,0
40,NQ,Short,1,2015-02-24 20:28:00,7436,VAB,2015-02-24 20:44:00,7435,Profit target,0.712,2.848,14.24,5.76,-581.16,0.25,1
41,NQ,Short,1,2015-02-25 01:32:00,7435.75,VAB,2015-02-25 01:33:00,7434.75,Profit target,0.712,2.848,14.24,5.76,-566.92,0,1
42,NQ,Short,1,2015-02-25 01:51:00,7435,VAB,2015-02-25 02:04:00,7436.25,Stop loss,-1.538,-6.152,-30.76,5.76,-597.68,1.25,0.5
43,NQ,Long,1,2015-02-25 09:38:00,7437.5,VAB,2015-02-25 10:41:00,7443,Profit target,5.212,20.848,104.24,5.76,-493.44,2,5.5
44,NQ,Long,1,2015-02-25 11:47:00,7443.5,VAB,2015-02-25 12:35:00,7448.75,Profit target,4.962,19.848,99.24,5.76,-394.2,0.5,5.25
45,NQ,Short,1,2015-03-02 01:27:00,7438.75,VAB,2015-03-02 01:40:00,7437.25,Profit target,1.212,4.848,24.24,5.76,-369.96,0,1.5
46,NQ,Short,1,2015-03-02 22:26:00,7465,VAB,2015-03-02 22:26:00,7465.5,Stop loss,-0.788,-3.152,-15.76,5.76,-385.72,0.5,0
47,NQ,Short,1,2015-03-03 01:56:00,7463.25,VAB,2015-03-03 02:01:00,7463.75,Stop loss,-0.788,-3.152,-15.76,5.76,-401.48,0.5,0.75
48,NQ,Short,1,2015-03-03 02:26:00,7463.25,VAB,2015-03-03 02:31:00,7464,Stop loss,-1.038,-4.152,-20.76,5.76,-422.24,0.75,0.75
49,NQ,Long,1,2015-03-10 23:14:00,7332,VAB,2015-03-11 00:18:00,7330,Stop loss,-2.288,-9.152,-45.76,5.76,-468,2,1.5
50,NQ,Long,1,2015-03-11 22:57:00,7305,VAB,2015-03-11 22:57:00,7305.75,Profit target,0.462,1.848,9.24,5.76,-458.76,0,0.75
51,NQ,Long,1,2015-03-11 22:58:00,7305.75,VAB,2015-03-11 22:59:00,7306.25,Profit target,0.212,0.848,4.24,5.76,-454.52,0,0.5
52,NQ,Long,1,2015-03-16 02:27:00,7305.25,VAB,2015-03-16 02:50:00,7304,Stop loss,-1.538,-6.152,-30.76,5.76,-485.28,1.25,1.25
53,NQ,Long,1,2015-03-17 19:35:00,7367.5,VAB,2015-03-17 19:37:00,7366.75,Stop loss,-1.038,-4.152,-20.76,5.76,-506.04,0.75,0
54,NQ,Long,1,2015-03-17 20:07:00,7367.5,VAB,2015-03-17 20:07:00,7367,Stop loss,-0.788,-3.152,-15.76,5.76,-521.8,0.5,0
55,NQ,Long,1,2015-03-20 04:13:00,7431.25,VAB,2015-03-20 04:22:00,7430,Stop loss,-1.538,-6.152,-30.76,5.76,-552.56,1.25,0.5
56,NQ,Long,1,2015-03-20 04:31:00,7431.25,VAB,2015-03-20 04:39:00,7429.75,Stop loss,-1.788,-7.152,-35.76,5.76,-588.32,1.5,0
57,NQ,Long,1,2015-03-23 19:19:00,7435.5,VAB,2015-03-23 19:19:00,7435.25,Stop loss,-0.538,-2.152,-10.76,5.76,-599.08,0.25,0
58,NQ,Long,1,2015-03-26 21:46:00,7319.75,VAB,2015-03-26 21:52:00,7317.75,Stop loss,-2.288,-9.152,-45.76,5.76,-644.84,2,1.5
59,NQ,Short,1,2015-03-31 01:02:00,7363.5,VAB,2015-03-31 01:07:00,7361.5,Profit target,1.712,6.848,34.24,5.76,-610.6,0.75,2
60,NQ,Long,1,2015-04-05 19:21:00,7271.25,VAB,2015-04-05 19:24:00,7270,Stop loss,-1.538,-6.152,-30.76,5.76,-641.36,1.25,0.25
61,NQ,Long,1,2015-04-05 19:29:00,7271.25,VAB,2015-04-05 19:53:00,7274,Profit target,2.462,9.848,49.24,5.76,-592.12,1,2.75
62,NQ,Long,1,2015-04-05 20:15:00,7271.25,VAB,2015-04-05 20:19:00,7269.75,Stop loss,-1.788,-7.152,-35.76,5.76,-627.88,1.5,0
63,NQ,Long,1,2015-04-06 19:16:00,7335.75,VAB,2015-04-06 19:23:00,7335.25,Stop loss,-0.788,-3.152,-15.76,5.76,-643.64,0.5,0.25
64,NQ,Long,1,2015-04-15 07:51:00,7402.25,VAB,2015-04-15 08:05:00,7402.75,Sell,0.212,0.848,4.24,5.76,-639.4,0.5,1.75
65,NQ,Long,1,2015-04-16 01:02:00,7424.25,VAB,2015-04-16 01:03:00,7423.5,Stop loss,-1.038,-4.152,-20.76,5.76,-660.16,1,0
66,NQ,Long,1,2015-04-16 10:36:00,7408,VAB,2015-04-16 10:41:00,7405.25,Stop loss,-3.038,-12.152,-60.76,5.76,-720.92,2.75,1.75
67,NQ,Long,1,2015-04-16 13:37:00,7413.75,VAB,2015-04-16 13:41:00,7412.25,Stop loss,-1.788,-7.152,-35.76,5.76,-756.679999999999,1.5,1
68,NQ,Long,1,2015-04-19 22:09:00,7355.75,VAB,2015-04-19 22:14:00,7354.25,Stop loss,-1.788,-7.152,-35.76,5.76,-792.439999999999,1.5,0.25
69,NQ,Long,1,2015-04-19 23:36:00,7354.5,VAB,2015-04-19 23:36:00,7354.25,Stop loss,-0.538,-2.152,-10.76,5.76,-803.199999999999,0.25,0
70,NQ,Short,1,2015-04-22 07:34:00,7416.75,VAB,2015-04-22 07:35:00,7418,Stop loss,-1.538,-6.152,-30.76,5.76,-833.959999999999,1.25,0
71,NQ,Short,1,2015-04-23 00:12:00,7436.75,VAB,2015-04-23 00:26:00,7435.25,Profit target,1.212,4.848,24.24,5.76,-809.719999999999,0.5,1.5
72,NQ,Long,1,2015-05-01 04:11:00,7408.25,VAB,2015-05-01 04:15:00,7408,Stop loss,-0.538,-2.152,-10.76,5.76,-820.479999999999,0.25,0
73,NQ,Short,1,2015-05-04 00:44:00,7456.5,VAB,2015-05-04 00:53:00,7457,Stop loss,-0.788,-3.152,-15.76,5.76,-836.239999999999,0.5,0
74,NQ,Short,1,2015-05-05 12:54:00,7403.75,VAB,2015-05-05 13:12:00,7408.25,Stop loss,-4.788,-19.152,-95.76,5.76,-931.999999999999,4.5,4.25
75,NQ,Short,1,2015-05-08 04:12:00,7408.25,VAB,2015-05-08 05:02:00,7405,Profit target,2.962,11.848,59.24,5.76,-872.759999999999,1,3.25
76,NQ,Short,1,2015-05-15 11:13:00,7478,VAB,2015-05-15 11:23:00,7480.5,Stop loss,-2.788,-11.152,-55.76,5.76,-928.519999999999,2.5,0.75
77,NQ,Long,1,2015-05-19 01:02:00,7509,VAB,2015-05-19 01:03:00,7508.5,Stop loss,-0.788,-3.152,-15.76,5.76,-944.279999999999,0.75,0.25
78,NQ,Long,1,2015-05-19 03:59:00,7519.25,VAB,2015-05-19 04:01:00,7518.5,Stop loss,-1.038,-4.152,-20.76,5.76,-965.039999999999,0.75,0.5
79,NQ,Long,1,2015-05-19 05:21:00,7520,VAB,2015-05-19 05:38:00,7519.5,Stop loss,-0.788,-3.152,-15.76,5.76,-980.799999999999,0.75,1.25
80,NQ,Long,1,2015-05-19 05:44:00,7520.25,VAB,2015-05-19 05:44:00,7519.75,Stop loss,-0.788,-3.152,-15.76,5.76,-996.559999999999,0.5,0
81,NQ,Long,1,2015-05-20 02:37:00,7503,VAB,2015-05-20 02:56:00,7499.75,Stop loss,-3.538,-14.152,-70.76,5.76,-1067.32,3.25,0
82,NQ,Short,1,2015-05-25 02:23:00,7521.75,VAB,2015-05-25 02:30:00,7520.5,Profit target,0.962,3.848,19.24,5.76,-1048.08,0.5,1.25
83,NQ,Long,1,2015-05-27 06:00:00,7478.75,VAB,2015-05-27 07:11:00,7483.75,Profit target,4.712,18.848,94.24,5.76,-953.839999999999,1.5,5
84,NQ,Long,1,2015-05-28 05:56:00,7532.75,VAB,2015-05-28 05:57:00,7531.25,Stop loss,-1.788,-7.152,-35.76,5.76,-989.599999999999,1.5,0.25
85,NQ,Short,1,2015-06-03 14:16:00,7516.75,VAB,2015-06-03 14:20:00,7511.5,Profit target,4.962,19.848,99.24,5.76,-890.359999999999,1,5.25
86,NQ,Long,1,2015-06-10 11:21:00,7485.25,VAB,2015-06-10 12:19:00,7481.75,Stop loss,-3.788,-15.152,-75.76,5.76,-966.119999999999,3.5,3.5
87,NQ,Short,1,2015-06-11 22:01:00,7477.5,VAB,2015-06-11 22:13:00,7478.75,Stop loss,-1.538,-6.152,-30.76,5.76,-996.879999999999,1.25,0
88,NQ,Short,1,2015-06-11 22:46:00,7477.5,VAB,2015-06-11 22:51:00,7478.25,Stop loss,-1.038,-4.152,-20.76,5.76,-1017.64,1.25,0.25
89,NQ,Long,1,2015-06-16 11:18:00,7438.25,VAB,2015-06-16 11:35:00,7442.75,Profit target,4.212,16.848,84.24,5.76,-933.399999999999,0.75,4.5
90,NQ,Long,1,2015-06-16 13:01:00,7452.75,VAB,2015-06-16 13:03:00,7455,Profit target,1.962,7.848,39.24,5.76,-894.159999999999,0.25,2.25
91,NQ,Short,1,2015-06-17 13:01:00,7441.75,VAB,2015-06-17 13:01:00,7438.5,Profit target,2.962,11.848,59.24,5.76,-834.919999999999,0,3.25
92,NQ,Long,1,2015-06-19 01:15:00,7532.25,VAB,2015-06-19 01:16:00,7531.75,Stop loss,-0.788,-3.152,-15.76,5.76,-850.679999999999,1.5,0.5
93,NQ,Long,1,2015-06-19 02:12:00,7533,VAB,2015-06-19 02:45:00,7537.75,Profit target,4.462,17.848,89.24,5.76,-761.439999999999,1.75,4.75
94,NQ,Long,1,2015-06-19 06:18:00,7539,VAB,2015-06-19 06:30:00,7538.25,Stop loss,-1.038,-4.152,-20.76,5.76,-782.199999999999,0.75,1.5
95,NQ,Long,1,2015-06-19 06:50:00,7539,VAB,2015-06-19 06:55:00,7538.25,Stop loss,-1.038,-4.152,-20.76,5.76,-802.959999999999,1,1
96,NQ,Long,1,2015-06-22 23:47:00,7547.5,VAB,2015-06-22 23:52:00,7547,Stop loss,-0.788,-3.152,-15.76,5.76,-818.719999999999,0.5,0.75
97,NQ,Short,1,2015-06-23 22:34:00,7541.75,VAB,2015-06-23 22:35:00,7542.25,Stop loss,-0.788,-3.152,-15.76,5.76,-834.479999999999,0.5,0
98,NQ,Short,1,2015-06-23 22:41:00,7541.5,VAB,2015-06-23 22:46:00,7542.25,Stop loss,-1.038,-4.152,-20.76,5.76,-855.239999999999,0.75,0
99,NQ,Long,1,2015-06-25 01:32:00,7529,VAB,2015-06-25 01:45:00,7527.75,Stop loss,-1.538,-6.152,-30.76,5.76,-885.999999999999,1.25,1.25
100,NQ,Long,1,2015-06-25 02:03:00,7529,VAB,2015-06-25 02:09:00,7527.75,Stop loss,-1.538,-6.152,-30.76,5.76,-916.759999999999,1.25,0.5
101,NQ,Long,1,2015-06-26 06:21:00,7516.5,VAB,2015-06-26 07:06:00,7513.5,Stop loss,-3.288,-13.152,-65.76,5.76,-982.519999999999,3,1.75
102,NQ,Short,1,2015-06-26 14:37:00,7483,VAB,2015-06-26 14:42:00,7477.5,Profit target,5.212,20.848,104.24,5.76,-878.279999999999,1.5,5.5
103,NQ,Long,1,2015-06-30 07:58:00,7404.75,VAB,2015-06-30 08:05:00,7405.5,Sell,0.462,1.848,9.24,5.76,-869.039999999999,0.75,1.25
104,NQ,Short,1,2015-07-03 03:46:00,7428,VAB,2015-07-03 03:51:00,7425.5,Profit target,2.212,8.848,44.24,5.76,-824.799999999999,0.5,2.5
105,NQ,Short,1,2015-07-03 11:51:00,7417.5,VAB,2015-07-03 12:00:00,7419,Stop loss,-1.788,-7.152,-35.76,5.76,-860.559999999999,1.5,0.75
106,NQ,Long,1,2015-07-09 06:42:00,7399.5,VAB,2015-07-09 06:51:00,7396.75,Stop loss,-3.038,-12.152,-60.76,5.76,-921.319999999999,2.75,0
107,NQ,Long,1,2015-07-13 01:41:00,7404.5,VAB,2015-07-13 01:42:00,7408.5,Profit target,3.712,14.848,74.24,5.76,-847.079999999999,5.25,4
108,NQ,Long,1,2015-07-16 06:57:00,7559.5,VAB,2015-07-16 07:01:00,7557.75,Stop loss,-2.038,-8.152,-40.76,5.76,-887.839999999999,1.75,0
109,NQ,Short,1,2015-07-17 00:21:00,7611,VAB,2015-07-17 00:38:00,7611.75,Stop loss,-1.038,-4.152,-20.76,5.76,-908.599999999999,0.75,0.5
110,NQ,Long,1,2015-07-20 19:46:00,7674,VAB,2015-07-20 20:10:00,7673.25,Stop loss,-1.038,-4.152,-20.76,5.76,-929.359999999999,0.75,0.75
111,NQ,Short,1,2015-07-21 22:44:00,7613.25,VAB,2015-07-21 22:50:00,7613.75,Stop loss,-0.788,-3.152,-15.76,5.76,-945.119999999999,0.5,0
112,NQ,Short,1,2015-07-21 22:51:00,7613.5,VAB,2015-07-21 22:52:00,7613.75,Stop loss,-0.538,-2.152,-10.76,5.76,-955.879999999999,0.25,0.25
113,NQ,Short,1,2015-07-21 23:12:00,7613.25,VAB,2015-07-21 23:26:00,7613.75,Stop loss,-0.788,-3.152,-15.76,5.76,-971.639999999999,0.5,0.25
114,NQ,Short,1,2015-07-21 23:33:00,7613.25,VAB,2015-07-21 23:34:00,7613.75,Stop loss,-0.788,-3.152,-15.76,5.76,-987.399999999999,0.5,0
115,NQ,Long,1,2015-07-22 21:37:00,7633.5,VAB,2015-07-22 21:40:00,7633,Stop loss,-0.788,-3.152,-15.76,5.76,-1003.16,0.5,0
116,NQ,Long,1,2015-07-22 22:01:00,7633.5,VAB,2015-07-22 22:06:00,7633,Stop loss,-0.788,-3.152,-15.76,5.76,-1018.92,1,0
117,NQ,Long,1,2015-07-29 21:08:00,7565.25,VAB,2015-07-29 21:10:00,7564.75,Stop loss,-0.788,-3.152,-15.76,5.76,-1034.68,0.5,0.5
118,NQ,Short,1,2015-07-31 06:05:00,7590.5,VAB,2015-07-31 06:11:00,7587.75,Profit target,2.462,9.848,49.24,5.76,-985.439999999999,1.5,2.75
119,NQ,Short,1,2015-07-31 14:06:00,7584.75,VAB,2015-07-31 14:21:00,7587,Stop loss,-2.538,-10.152,-50.76,5.76,-1036.2,2.25,2.5
120,NQ,Short,1,2015-07-31 14:42:00,7583.75,VAB,2015-07-31 14:45:00,7586.5,Stop loss,-3.038,-12.152,-60.76,5.76,-1096.96,3.25,0.25
121,NQ,Short,1,2015-08-03 14:34:00,7556.25,VAB,2015-08-03 14:35:00,7559.25,Stop loss,-3.288,-13.152,-65.76,5.76,-1162.72,3,0.25
122,NQ,Long,1,2015-08-10 07:02:00,7540.75,VAB,2015-08-10 07:10:00,7543.5,Profit target,2.462,9.848,49.24,5.76,-1113.48,1,2.75
123,NQ,Short,1,2015-08-14 07:22:00,7505,VAB,2015-08-14 07:32:00,7507,Stop loss,-2.288,-9.152,-45.76,5.76,-1159.24,2.25,1
124,NQ,Short,1,2015-08-20 06:20:00,7471.75,VAB,2015-08-20 06:35:00,7474,Stop loss,-2.538,-10.152,-50.76,5.76,-1210,3,2.75
125,NQ,Short,1,2015-08-21 00:41:00,7340.5,VAB,2015-08-21 00:49:00,7336.75,Profit target,3.462,13.848,69.24,5.76,-1140.76,1.25,3.75
126,NQ,Short,1,2015-08-21 06:26:00,7348.75,VAB,2015-08-21 06:40:00,7354,Stop loss,-5.538,-22.152,-110.76,5.76,-1251.52,5.25,1.5
127,NQ,Short,1,2015-09-03 01:01:00,7261.25,VAB,2015-09-03 01:02:00,7263.75,Stop loss,-2.788,-11.152,-55.76,5.76,-1307.28,2.5,1.5
128,NQ,Short,1,2015-09-03 21:44:00,7215,VAB,2015-09-03 22:08:00,7211.5,Profit target,3.212,12.848,64.24,5.76,-1243.04,1.25,3.5
129,NQ,Long,1,2015-09-08 23:40:00,7338.25,VAB,2015-09-08 23:57:00,7336.5,Stop loss,-2.038,-8.152,-40.76,5.76,-1283.8,1.75,2.5
130,NQ,Short,1,2015-09-10 06:49:00,7258.5,VAB,2015-09-10 07:19:00,7247.5,Profit target,10.712,42.848,214.24,5.76,-1069.56,2.25,11
131,NQ,Short,1,2015-09-15 20:31:00,7361,VAB,2015-09-15 20:43:00,7358,Profit target,2.712,10.848,54.24,5.76,-1015.32,0,3
132,NQ,Short,1,2015-09-21 01:59:00,7320.25,VAB,2015-09-21 02:01:00,7322.5,Stop loss,-2.538,-10.152,-50.76,5.76,-1066.08,2.25,0.75
133,NQ,Short,1,2015-09-22 00:04:00,7341,VAB,2015-09-22 00:14:00,7343.5,Stop loss,-2.788,-11.152,-55.76,5.76,-1121.84,2.5,0.5
134,NQ,Short,1,2015-09-23 00:17:00,7238.5,VAB,2015-09-23 00:32:00,7241.25,Stop loss,-3.038,-12.152,-60.76,5.76,-1182.6,2.75,1.25
135,NQ,Long,1,2015-09-27 23:41:00,7219.25,VAB,2015-09-27 23:48:00,7218.25,Stop loss,-1.288,-5.152,-25.76,5.76,-1208.36,1,0.25
136,NQ,Long,1,2015-09-29 21:00:00,7106.25,VAB,2015-09-29 21:04:00,7104.5,Stop loss,-2.038,-8.152,-40.76,5.76,-1249.12,1.75,0.5
137,NQ,Long,1,2015-09-30 04:56:00,7138.75,VAB,2015-09-30 05:12:00,7136.25,Stop loss,-2.788,-11.152,-55.76,5.76,-1304.88,2.5,2
138,NQ,Long,1,2015-10-01 02:26:00,7232.75,VAB,2015-10-01 03:05:00,7233.5,Sell,0.462,1.848,9.24,5.76,-1295.64,3,5.5
139,NQ,Long,1,2015-10-01 20:46:00,7213.75,VAB,2015-10-01 20:57:00,7209.25,Stop loss,-4.788,-19.152,-95.76,5.76,-1391.4,4.5,0
140,NQ,Long,1,2015-10-01 21:19:00,7211.75,VAB,2015-10-01 21:33:00,7210.25,Stop loss,-1.788,-7.152,-35.76,5.76,-1427.16,3,2.75
141,NQ,Long,1,2015-10-01 21:43:00,7212,VAB,2015-10-01 21:59:00,7209.75,Stop loss,-2.538,-10.152,-50.76,5.76,-1477.92,2.25,1
142,NQ,Long,1,2015-10-06 20:26:00,7294.5,VAB,2015-10-06 20:39:00,7297,Profit target,2.212,8.848,44.24,5.76,-1433.68,0.5,2.5
143,NQ,Long,1,2015-10-08 22:11:00,7355.5,VAB,2015-10-08 22:20:00,7354.75,Stop loss,-1.038,-4.152,-20.76,5.76,-1454.44,0.75,1
144,NQ,Long,1,2015-10-08 22:26:00,7355.75,VAB,2015-10-08 22:37:00,7357.25,Profit target,1.212,4.848,24.24,5.76,-1430.2,0.25,1.5
145,NQ,Long,1,2015-10-21 00:56:00,7459.25,VAB,2015-10-21 00:57:00,7458.25,Stop loss,-1.288,-5.152,-25.76,5.76,-1455.96,2.25,0.5
146,NQ,Long,1,2015-10-21 21:43:00,7429.75,VAB,2015-10-21 21:44:00,7428.75,Stop loss,-1.288,-5.152,-25.76,5.76,-1481.72,1,0
147,NQ,Long,1,2015-10-22 07:02:00,7432.5,VAB,2015-10-22 07:05:00,7434.25,Profit target,1.462,5.848,29.24,5.76,-1452.48,1,1.75
148,NQ,Long,1,2015-10-28 00:46:00,7649.25,VAB,2015-10-28 00:54:00,7648.5,Stop loss,-1.038,-4.152,-20.76,5.76,-1473.24,0.75,0
149,NQ,Long,1,2015-10-28 00:59:00,7649.25,VAB,2015-10-28 01:16:00,7650.5,Profit target,0.962,3.848,19.24,5.76,-1454,0.25,1.25
150,NQ,Short,1,2015-10-28 22:46:00,7669,VAB,2015-10-28 23:13:00,7666,Profit target,2.712,10.848,54.24,5.76,-1399.76,0.25,3
151,NQ,Short,1,2015-10-30 04:06:00,7691.5,VAB,2015-10-30 04:08:00,7689.5,Profit target,1.712,6.848,34.24,5.76,-1365.52,0.25,2
152,NQ,Long,1,2015-11-03 15:51:00,7723.5,VAB,2015-11-03 16:00:00,7725.25,Exit on session close,1.462,5.848,29.24,5.76,-1336.28,0,1.75
153,NQ,Long,1,2015-11-08 22:08:00,7724,VAB,2015-11-08 23:02:00,7721,Stop loss,-3.288,-13.152,-65.76,5.76,-1402.04,3,0.75
154,NQ,Long,1,2015-11-08 23:29:00,7722.5,VAB,2015-11-08 23:34:00,7721.25,Stop loss,-1.538,-6.152,-30.76,5.76,-1432.8,1.25,0.25
155,NQ,Long,1,2015-11-11 00:16:00,7659.5,VAB,2015-11-11 00:18:00,7658.5,Stop loss,-1.288,-5.152,-25.76,5.76,-1458.56,1,0
156,NQ,Short,1,2015-11-12 22:33:00,7594.5,VAB,2015-11-12 22:53:00,7591.5,Profit target,2.712,10.848,54.24,5.76,-1404.32,0.25,3
157,NQ,Long,1,2015-11-19 05:08:00,7681.75,VAB,2015-11-19 05:36:00,7684,Profit target,1.962,7.848,39.24,5.76,-1365.08,1,2.25
158,NQ,Short,1,2015-11-24 21:03:00,7674.75,VAB,2015-11-24 21:04:00,7673.5,Profit target,0.962,3.848,19.24,5.76,-1345.84,0,1.25
159,NQ,Long,1,2015-11-25 18:43:00,7693.5,VAB,2015-11-25 19:16:00,7696.25,Profit target,2.462,9.848,49.24,5.76,-1296.6,0.75,2.75
