EntryTime,ExitTime,Direction,EntryPrice,ExitPrice,ExitName,ProfitPoints,ProfitCurrency,Commission,MaePoints,MfePoints,Stop,Target,R
2015-12-17T21:55:21Z,2015-12-17T21:55:26Z,Short,4576.75,4579.0,,-2.25,-45,4.3,-2.25,0.0,,,
2015-12-18T20:51:50Z,2015-12-21T14:30:01Z,Short,4522.75,4544.75,,-22.0,-440,4.3,-22.0,20.125,,,
2015-12-24T15:26:29Z,2015-12-24T15:34:39Z,Long,4622.5,4618.75,,-3.75,-75,4.3,-3.75,1.25,,,
2015-12-24T17:31:06Z,2015-12-24T17:38:27Z,Long,4629.25,4627.75,,-1.5,-30,4.3,-1.5,0.75,,,
2015-12-29T15:52:27Z,2015-12-29T16:04:09Z,Long,4668.75,4673.25,,4.5,90,4.3,-1.625,4.875,,,
2015-12-29T21:59:43Z,2015-12-29T21:59:59Z,Long,4691.5,4690.25,,-1.25,-25,4.3,-1.75,0.0,,,
2016-01-04T15:40:30Z,2016-01-04T15:48:38Z,Short,4447.5,4458.0,,-10.5,-210,4.3,-10.5,4.625,,,
2016-01-06T14:30:01Z,2016-01-06T14:30:02Z,Short,4401.75,4402.75,,-1.0,-20,4.3,-1.0,0.0,,,
2016-01-25T21:30:14Z,2016-01-25T21:59:58Z,Short,4185.0,4190.5,,-5.5,-110,4.3,-5.5,5.5,,,
2016-01-29T21:30:49Z,2016-01-29T21:33:21Z,Long,4269.25,4265.0,,-4.25,-85,4.3,-4.25,0.5,,,
2016-02-05T18:00:01Z,2016-02-05T18:51:14Z,Short,4043.5,4018.25,,25.25,505,4.3,-5.125,25.75,,,
2016-02-10T14:30:01Z,2016-02-10T14:30:02Z,Long,3991.0,3989.5,,-1.5,-30,4.3,-1.5,0.0,,,
2016-02-11T21:02:24Z,2016-02-12T14:30:01Z,Long,3962.5,3996.5,,34.0,680,4.3,-4.75,35.0,,,
2016-02-16T20:52:59Z,2016-02-16T21:33:56Z,Long,4096.0,4089.0,,-7.0,-140,4.3,-7.0,8.75,,,
2016-02-17T14:30:01Z,2016-02-17T14:30:02Z,Long,4135.25,4134.75,,-0.5,-10,4.3,-0.5,0.375,,,
2016-02-17T21:26:14Z,2016-02-17T21:31:55Z,Long,4197.25,4200.0,,2.75,55,4.3,-0.375,3.5,,,
2016-02-24T14:30:01Z,2016-02-24T14:30:02Z,Short,4111.5,4112.25,,-0.75,-15,4.3,-0.75,0.0,,,
2016-03-01T17:45:23Z,2016-03-01T18:01:36Z,Long,4305.5,4302.0,,-3.5,-70,4.3,-3.5,3.5,,,
2016-03-01T18:12:19Z,2016-03-01T18:30:27Z,Long,4305.25,4310.75,,5.5,110,4.3,-1.25,6.5,,,
2016-03-11T16:35:01Z,2016-03-11T16:35:48Z,Long,4341.5,4339.25,,-2.25,-45,4.3,-2.25,0.25,,,
2016-03-15T20:08:32Z,2016-03-15T20:14:31Z,Long,4365.75,4362.75,,-3.0,-60,4.3,-3.0,0.125,,,
2016-03-24T14:45:03Z,2016-03-24T16:25:57Z,Long,4385.75,4377.5,,-8.25,-165,4.3,-8.25,9.75,,,
2016-03-24T20:05:53Z,2016-03-28T13:30:01Z,Long,4396.75,4407.5,,10.75,215,4.3,-1.0,11.125,,,
2016-04-20T19:01:15Z,2016-04-20T19:08:41Z,Long,4553.0,4550.0,,-3.0,-60,4.3,-3.0,0.125,,,
2016-04-29T14:52:57Z,2016-04-29T17:24:40Z,Short,4320.75,4338.5,,-17.75,-355,4.3,-17.75,23.875,,,
2016-05-02T18:45:12Z,2016-05-02T18:49:53Z,Long,4362.5,4365.5,,3.0,60,4.3,-0.75,3.375,,,
2016-05-05T20:00:09Z,2016-05-06T13:30:01Z,Short,4300.0,4281.0,,19.0,380,4.3,-1.5,19.25,,,
2016-05-13T15:05:02Z,2016-05-13T15:26:55Z,Long,4347.25,4359.0,,11.75,235,4.3,-1.25,12.5,,,
2016-05-24T16:50:40Z,2016-05-24T16:53:39Z,Long,4433.5,4436.0,,2.5,50,4.3,-0.75,3.0,,,
2016-05-27T16:31:57Z,2016-05-27T16:39:15Z,Long,4510.5,4509.25,,-1.25,-25,4.3,-1.25,0.25,,,
2016-06-06T14:55:26Z,2016-06-06T15:07:03Z,Long,4524.0,4527.0,,3.0,60,4.3,-0.5,3.25,,,
2016-06-06T15:25:04Z,2016-06-06T15:40:20Z,Long,4524.0,4527.25,,3.25,65,4.3,-0.25,3.5,,,
2016-06-06T20:15:40Z,2016-06-06T20:15:50Z,Long,4526.5,4524.75,,-1.75,-35,4.3,-1.75,0.0,,,
2016-06-09T20:56:00Z,2016-06-10T13:30:01Z,Long,4514.5,4471.25,,-43.25,-865,4.3,-43.25,0.25,,,
2016-06-20T14:50:01Z,2016-06-20T15:47:41Z,Long,4432.75,4430.25,,-2.5,-50,4.3,-2.5,4.0,,,
2016-06-22T20:57:06Z,2016-06-23T13:30:01Z,Short,4395.25,4430.0,,-34.75,-695,4.3,-34.75,1.0,,,
2016-06-23T16:25:08Z,2016-06-23T16:28:22Z,Long,4443.5,4442.5,,-1.0,-20,4.3,-1.0,0.5,,,
2016-06-23T17:19:55Z,2016-06-23T17:20:02Z,Long,4443.75,4442.5,,-1.25,-25,4.3,-1.25,0.0,,,
2016-06-27T17:31:19Z,2016-06-27T17:42:38Z,Short,4196.75,4186.5,,10.25,205,4.3,-0.75,10.5,,,
2016-06-28T20:30:04Z,2016-06-28T20:31:24Z,Long,4282.25,4279.75,,-2.5,-50,4.3,-2.5,0.0,,,
2016-07-07T20:35:22Z,2016-07-08T13:30:01Z,Long,4451.75,4473.25,,21.5,430,4.3,-0.75,22.5,,,
2016-07-11T15:49:41Z,2016-07-11T16:38:34Z,Long,4555.5,4560.0,,4.5,90,4.3,-1.875,4.5,,,
2016-07-15T20:27:04Z,2016-07-15T20:30:20Z,Short,4578.25,4574.75,,3.5,70,4.3,-1.0,4.0,,,
2016-07-18T19:16:19Z,2016-07-18T19:50:48Z,Long,4617.75,4615.5,,-2.25,-45,4.3,-2.25,2.0,,,
2016-07-27T15:39:44Z,2016-07-27T15:48:29Z,Short,4689.5,4692.25,,-2.75,-55,4.3,-2.75,1.125,,,
2016-07-28T20:36:51Z,2016-07-29T13:35:00Z,Long,4727.25,4727.5,,0.25,5,4.3,-3.0,4.75,,,
2016-08-05T17:05:05Z,2016-08-05T17:07:43Z,Long,4795.5,4793.75,,-1.75,-35,4.3,-1.75,0.0,,,
2016-08-09T20:00:01Z,2016-08-09T20:06:51Z,Long,4792.5,4791.0,,-1.5,-30,4.3,-1.5,0.25,,,
2016-08-15T16:40:02Z,2016-08-15T17:10:20Z,Long,4832.25,4830.0,,-2.25,-45,4.3,-2.25,1.375,,,
2016-08-16T18:12:48Z,2016-08-16T18:25:28Z,Short,4802.25,4798.25,,4.0,80,4.3,-0.625,4.75,,,
2016-08-25T20:59:30Z,2016-08-26T13:30:01Z,Long,4784.0,4781.0,,-3.0,-60,4.3,-3.0,0.0,,,
2016-08-29T15:30:01Z,2016-08-29T15:31:49Z,Long,4793.75,4790.5,,-3.25,-65,4.3,-3.25,1.0,,,
2016-09-08T17:00:01Z,2016-09-08T17:01:41Z,Short,4801.5,4803.75,,-2.25,-45,4.3,-2.25,0.0,,,
2016-09-08T17:05:04Z,2016-09-08T17:25:44Z,Short,4801.5,4798.5,,3.0,60,4.3,-1.0,3.25,,,
2016-09-08T19:28:02Z,2016-09-08T19:29:15Z,Short,4802.75,4804.75,,-2.0,-40,4.3,-2.0,0.0,,,
2016-09-08T19:35:53Z,2016-09-08T19:37:16Z,Short,4802.75,4804.75,,-2.0,-40,4.3,-2.0,0.25,,,
2016-09-08T19:52:29Z,2016-09-08T19:59:19Z,Short,4802.75,4805.0,,-2.25,-45,4.3,-2.25,1.75,,,
2016-09-09T20:55:01Z,2016-09-12T13:30:01Z,Short,4666.0,4656.25,,9.75,195,4.3,-5.375,10.5,,,
2016-09-15T17:32:55Z,2016-09-15T18:15:08Z,Long,4806.5,4819.0,,12.5,250,4.3,-1.25,12.75,,,
2016-09-19T17:14:08Z,2016-09-19T17:33:10Z,Short,4799.75,4789.5,,10.25,205,4.3,-3.5,10.75,,,
2016-09-20T16:05:05Z,2016-09-20T16:29:12Z,Short,4801.0,4807.25,,-6.25,-125,4.3,-6.25,2.5,,,
2016-09-22T19:30:04Z,2016-09-22T19:37:56Z,Long,4887.25,4890.75,,3.5,70,4.3,-0.5,3.75,,,
2016-09-27T16:20:13Z,2016-09-27T16:21:22Z,Long,4846.75,4850.75,,4.0,80,4.3,-0.5,4.75,,,
2016-09-28T14:10:01Z,2016-09-28T14:30:11Z,Short,4862.75,4866.5,,-3.75,-75,4.3,-3.75,5.125,,,
2016-09-30T17:44:20Z,2016-09-30T18:16:22Z,Long,4877.75,4880.75,,3.0,60,4.3,-1.125,3.375,,,
2016-10-04T16:30:30Z,2016-10-04T16:38:29Z,Short,4864.5,4868.5,,-4.0,-80,4.3,-4.0,3.25,,,
2016-10-06T15:07:02Z,2016-10-06T15:09:46Z,Short,4855.5,4848.5,,7.0,140,4.3,-0.625,7.0,,,
2016-10-07T16:45:04Z,2016-10-07T16:47:43Z,Short,4839.0,4842.75,,-3.75,-75,4.3,-3.75,0.375,,,
2016-10-10T14:30:20Z,2016-10-10T14:52:52Z,Long,4897.5,4900.25,,2.75,55,4.3,-1.25,3.0,,,
2016-10-11T15:55:14Z,2016-10-11T16:37:53Z,Short,4832.75,4826.25,,6.5,130,4.3,-2.0,7.25,,,
2016-10-17T19:14:15Z,2016-10-17T19:37:00Z,Short,4791.0,4794.25,,-3.25,-65,4.3,-3.25,1.5,,,
2016-10-24T18:21:57Z,2016-10-24T18:23:01Z,Long,4899.0,4898.0,,-1.0,-20,4.3,-1.0,0.25,,,
2016-10-24T18:30:46Z,2016-10-24T18:32:31Z,Long,4899.0,4897.5,,-1.5,-30,4.3,-1.5,0.25,,,
2016-10-24T18:35:46Z,2016-10-24T18:37:42Z,Long,4899.25,4897.75,,-1.5,-30,4.3,-1.5,0.75,,,
2016-10-24T19:00:13Z,2016-10-24T19:23:34Z,Long,4898.75,4897.25,,-1.5,-30,4.3,-1.5,1.0,,,
2016-10-24T19:29:08Z,2016-10-24T19:30:49Z,Long,4899.0,4897.5,,-1.5,-30,4.3,-1.5,0.25,,,
2016-10-25T20:30:10Z,2016-10-25T20:30:11Z,Short,4886.0,4890.25,,-4.25,-85,4.3,-4.25,0.0,,,
2016-10-31T14:28:36Z,2016-10-31T14:44:03Z,Short,4810.75,4801.25,,9.5,190,4.3,-2.0,9.875,,,
2016-10-31T18:49:16Z,2016-10-31T18:51:50Z,Short,4797.5,4801.0,,-3.5,-70,4.3,-3.5,0.25,,,
2016-10-31T19:01:18Z,2016-10-31T19:04:15Z,Short,4798.0,4801.0,,-3.0,-60,4.3,-3.0,0.0,,,
2016-11-02T18:05:24Z,2016-11-02T18:08:31Z,Short,4725.75,4713.0,,12.75,255,4.3,-1.0,13.5,,,
2016-11-07T18:30:24Z,2016-11-07T19:14:13Z,Long,4770.0,4767.75,,-2.25,-45,4.3,-2.25,3.25,,,
2016-11-07T19:15:32Z,2016-11-07T19:29:45Z,Long,4770.25,4767.25,,-3.0,-60,4.3,-3.0,1.0,,,
2016-11-10T20:20:07Z,2016-11-10T20:39:11Z,Short,4755.5,4738.5,,17.0,340,4.3,-6.125,17.75,,,
2016-11-16T16:45:37Z,2016-11-17T14:35:00Z,Long,4784.75,4791.0,,6.25,125,4.3,-6.625,11.25,,,
2016-11-28T17:31:43Z,2016-11-28T19:23:41Z,Long,4873.5,4866.75,,-6.75,-135,4.3,-6.75,4.25,,,
2016-11-29T19:41:22Z,2016-11-29T19:49:01Z,Long,4895.0,4892.75,,-2.25,-45,4.3,-2.25,0.0,,,
2016-12-06T17:49:13Z,2016-12-06T18:03:42Z,Short,4774.75,4778.0,,-3.25,-65,4.3,-3.25,2.75,,,
2016-12-12T18:15:01Z,2016-12-12T18:16:50Z,Short,4859.0,4861.25,,-2.25,-45,4.3,-2.25,0.0,,,
2016-12-12T18:37:42Z,2016-12-12T18:42:39Z,Short,4859.25,4862.75,,-3.5,-70,4.3,-3.5,0.5,,,
2017-01-04T19:01:27Z,2017-01-04T19:03:36Z,Long,4933.75,4932.0,,-1.75,-35,4.3,-1.75,0.25,,,
2017-01-04T19:13:38Z,2017-01-04T19:16:13Z,Long,4934.0,4937.0,,3.0,60,4.3,-0.625,3.5,,,
2017-01-06T20:50:09Z,2017-01-06T20:51:07Z,Long,5010.0,5008.0,,-2.0,-40,4.3,-2.0,0.0,,,
2017-01-09T19:55:11Z,2017-01-09T20:07:20Z,Long,5020.0,5023.75,,3.75,75,4.3,-0.25,4.0,,,
2017-01-10T18:34:52Z,2017-01-10T18:39:22Z,Long,5041.75,5043.75,,2.0,40,4.3,-0.875,2.375,,,
2017-01-13T20:40:56Z,2017-01-13T20:53:27Z,Long,5056.25,5053.75,,-2.5,-50,4.3,-2.5,1.25,,,
2017-01-25T21:19:49Z,2017-01-25T21:20:49Z,Long,5147.75,5145.25,,-2.5,-50,4.3,-2.5,0.125,,,
2017-01-26T21:16:16Z,2017-01-26T21:30:01Z,Short,5146.0,5154.5,,-8.5,-170,4.3,-8.5,0.0,,,
2017-02-01T16:47:47Z,2017-02-01T17:10:47Z,Short,5128.75,5134.25,,-5.5,-110,4.3,-5.5,5.0,,,
2017-02-06T21:59:55Z,2017-02-07T14:30:01Z,Long,5159.5,5171.5,,12.0,240,4.3,-0.875,13.25,,,
2017-02-10T18:45:56Z,2017-02-10T18:55:00Z,Long,5230.25,5228.5,,-1.75,-35,4.3,-1.75,1.75,,,
2017-02-14T15:24:28Z,2017-02-14T15:35:29Z,Short,5252.0,5245.75,,6.25,125,4.3,-1.25,7.25,,,
2017-02-15T21:00:33Z,2017-02-15T21:13:13Z,Long,5303.75,5308.0,,4.25,85,4.3,-0.75,4.5,,,
2017-02-28T15:16:13Z,2017-02-28T17:07:33Z,Short,5342.5,5335.25,,7.25,145,4.3,-2.75,7.75,,,
2017-03-02T21:00:30Z,2017-03-02T21:14:26Z,Short,5359.25,5365.25,,-6.0,-120,4.3,-6.0,2.125,,,
2017-03-03T21:25:45Z,2017-03-03T21:30:48Z,Long,5373.0,5370.75,,-2.25,-45,4.3,-2.25,0.0,,,
2017-03-06T20:09:28Z,2017-03-06T20:18:05Z,Long,5363.25,5365.75,,2.5,50,4.3,-0.375,2.75,,,
2017-03-31T15:50:05Z,2017-03-31T15:52:11Z,Long,5447.0,5444.5,,-2.5,-50,4.3,-2.5,0.0,,,
2017-04-17T20:30:12Z,2017-04-18T13:30:01Z,Long,5397.25,5380.5,,-16.75,-335,4.3,-16.75,0.75,,,
2017-04-20T17:00:33Z,2017-04-20T17:19:33Z,Long,5449.25,5443.5,,-5.75,-115,4.3,-5.75,1.375,,,
2017-04-20T18:33:10Z,2017-04-20T18:54:43Z,Long,5452.0,5450.25,,-1.75,-35,4.3,-1.75,2.0,,,
2017-04-25T15:06:20Z,2017-04-25T15:19:18Z,Long,5536.25,5539.5,,3.25,65,4.3,-1.0,3.625,,,
2017-04-25T19:02:01Z,2017-04-25T19:05:16Z,Long,5549.75,5551.75,,2.0,40,4.3,-0.25,2.5,,,
2017-05-15T20:36:46Z,2017-05-16T13:30:01Z,Long,5703.5,5716.0,,12.5,250,4.3,-0.375,13.25,,,
2017-05-19T14:47:52Z,2017-05-19T15:23:05Z,Long,5668.25,5664.0,,-4.25,-85,4.3,-4.25,4.75,,,
2017-05-29T16:29:33Z,2017-05-29T16:41:58Z,Short,5795.25,5796.0,,-0.75,-15,4.3,-0.75,0.25,,,
2017-05-30T18:30:14Z,2017-05-30T18:36:23Z,Long,5796.75,5795.5,,-1.25,-25,4.3,-1.25,1.125,,,
2017-05-30T19:01:32Z,2017-05-30T20:01:08Z,Long,5797.25,5795.25,,-2.0,-40,4.3,-2.0,3.75,,,
2017-06-02T18:10:08Z,2017-06-02T18:15:49Z,Long,5874.5,5876.5,,2.0,40,4.3,-0.75,2.25,,,
2017-06-02T18:58:24Z,2017-06-02T19:24:29Z,Long,5875.5,5879.0,,3.5,70,4.3,-1.875,3.875,,,
2017-06-08T16:38:41Z,2017-06-08T16:57:54Z,Short,5874.75,5879.0,,-4.25,-85,4.3,-4.25,0.75,,,
2017-06-19T16:16:10Z,2017-06-19T16:31:09Z,Long,5765.5,5761.5,,-4.0,-80,4.3,-4.0,1.0,,,
2017-07-05T20:36:32Z,2017-07-06T13:30:01Z,Long,5654.25,5607.5,,-46.75,-935,4.3,-46.75,2.75,,,
2017-07-07T16:50:33Z,2017-07-07T17:01:30Z,Long,5663.0,5665.25,,2.25,45,4.3,-1.0,2.625,,,
2017-07-07T17:15:48Z,2017-07-07T17:21:30Z,Long,5663.75,5667.5,,3.75,75,4.3,-0.5,4.5,,,
2017-07-11T19:07:16Z,2017-07-11T19:14:28Z,Long,5711.25,5714.5,,3.25,65,4.3,-1.75,4.125,,,
2017-07-12T17:15:10Z,2017-07-12T17:22:15Z,Long,5772.0,5766.75,,-5.25,-105,4.3,-5.25,0.0,,,
2017-07-12T18:22:46Z,2017-07-12T19:14:31Z,Long,5778.75,5787.75,,9.0,180,4.3,-1.5,9.25,,,
2017-07-19T18:06:13Z,2017-07-19T18:36:47Z,Long,5921.75,5920.0,,-1.75,-35,4.3,-1.75,2.25,,,
2017-07-19T20:24:38Z,2017-07-20T13:30:01Z,Long,5918.0,5930.25,,12.25,245,4.3,-0.75,13.625,,,
2017-07-28T15:56:12Z,2017-07-28T16:02:54Z,Long,5900.25,5908.5,,8.25,165,4.3,-1.75,8.75,,,
2017-07-28T17:47:33Z,2017-07-28T17:53:03Z,Long,5915.75,5911.0,,-4.75,-95,4.3,-4.75,0.0,,,
2017-08-10T15:17:27Z,2017-08-10T15:42:07Z,Short,5850.75,5838.75,,12.0,240,4.3,-1.0,12.25,,,
2017-08-14T19:50:01Z,2017-08-14T19:51:41Z,Long,5908.25,5912.5,,4.25,85,4.3,-0.5,4.5,,,
2017-08-14T20:11:55Z,2017-08-15T13:35:00Z,Long,5910.75,5921.5,,10.75,215,4.3,-1.375,12.25,,,
2017-08-15T15:52:18Z,2017-08-15T16:04:36Z,Short,5905.0,5910.5,,-5.5,-110,4.3,-5.5,1.5,,,
2017-08-21T18:39:50Z,2017-08-21T18:44:59Z,Short,5775.75,5778.75,,-3.0,-60,4.3,-3.0,2.875,,,
2017-08-29T14:13:13Z,2017-08-29T14:43:54Z,Long,5820.0,5845.5,,25.5,510,4.3,-3.0,25.875,,,
2017-08-29T17:06:48Z,2017-08-29T17:13:37Z,Long,5861.0,5857.75,,-3.25,-65,4.3,-3.25,1.375,,,
2017-08-31T20:35:51Z,2017-09-01T13:30:01Z,Long,5993.75,6002.75,,9.0,180,4.3,-0.5,11.25,,,
2017-09-01T18:36:41Z,2017-09-01T18:47:40Z,Short,5988.75,5990.75,,-2.0,-40,4.3,-2.0,1.0,,,
2017-09-18T16:06:41Z,2017-09-18T16:17:23Z,Long,6014.75,6012.0,,-2.75,-55,4.3,-2.75,0.75,,,
2017-09-22T13:30:01Z,2017-09-22T13:30:02Z,Short,5920.5,5921.0,,-0.5,-10,4.3,-0.5,0.25,,,
